Country,Region,Year,Water Source Type,Contaminant Level (ppm),pH Level,Turbidity (NTU),Dissolved Oxygen (mg/L),Nitrate Level (mg/L),Lead Concentration (µg/L),Bacteria Count (CFU/mL),Water Treatment Method,Access to Clean Water (% of Population),"Diarrheal Cases per 100,000 people","Cholera Cases per 100,000 people","Typhoid Cases per 100,000 people","Infant Mortality Rate (per 1,000 live births)",GDP per Capita (USD),Healthcare Access Index (0-100),Urbanization Rate (%),Sanitation Coverage (% of Population),Rainfall (mm per year),Temperature (°C),Population Density (people per km²),Geo_area,Population,Actual_cases
Nigeria,East,2003,River,8.14,8.25,4.28,5.12,10.47,12.07,324,No treatment,99,57,38,80,15,16503,7.15,43,78,2860,4.05,510,36255,18490050,7026
Nigeria,West,2023,Well,7.56,6.37,1.42,8.78,24.4,7.94,4567,No treatment,93,75,4,29,76,62665,80.23,83,31,1793,17.51,45,80116,3605220,144
Nigeria,North,2005,Tap,2.34,6.1,4.36,4.89,24.27,5.87,1525,Chlorination,65,268,12,10,44,7099,95.24,41,34,2438,23.77,547,542566,296783602,35614
Nigeria,North,2010,Tap,9.29,7.73,0.4,4.35,23.29,16.77,2366,Chlorination,38,197,4,64,83,52314,1.83,43,80,2294,28.32,260,542566,141067160,5642
Nigeria,South,2015,River,4.7,6.4,1.47,4.8,31.27,9.27,3157,No treatment,91,169,39,12,83,41681,82.72,25,30,2904,19.88,221,86344,19082024,7441
Nigeria,East,2020,Tap,1.6,7.31,2.35,5.77,29.6,16.84,89,No treatment,54,430,5,27,84,70939,24.62,67,31,1889,34.07,26,36255,942630,47
Nigeria,West,2022,Pond,3.0,7.13,1.32,9.74,38.19,0.64,1998,Chlorination,38,198,7,61,79,57802,30.27,19,54,1608,32.75,418,80116,33488488,2344
Nigeria,West,2013,Lake,8.0,8.12,0.64,6.54,28.04,5.58,820,Filtration,79,188,20,92,13,70090,61.75,57,21,2175,31.74,965,80116,77311940,15462
Nigeria,North,2003,River,1.88,7.08,4.06,9.29,31.32,13.71,3740,Filtration,80,382,17,1,65,62458,82.52,38,78,1888,22.81,118,542566,64022788,10883
Nigeria,East,2010,Lake,5.38,7.3,2.93,4.01,28.37,5.83,1922,No treatment,43,381,17,30,94,82681,19.52,29,93,2801,31.23,127,36255,4604385,782
Nigeria,North,2011,Well,8.0,6.4,0.85,7.24,47.79,19.67,638,Boiling,56,351,26,6,42,38813,46.7,16,29,2614,25.58,503,542566,272910698,70956
Nigeria,West,2019,River,5.23,6.3,4.97,4.4,25.54,11.95,3612,Filtration,61,44,25,42,10,19610,87.36,48,75,378,19.27,813,80116,65134308,16283
Nigeria,South,2018,Pond,9.79,8.06,2.65,5.5,29.02,5.08,4973,Boiling,68,79,11,2,77,16240,73.98,83,66,664,38.65,85,86344,7339240,807
Nigeria,North,2019,Lake,8.13,8.33,4.77,7.62,38.05,16.98,3810,Boiling,81,49,34,34,71,79148,6.91,22,78,2699,33.21,67,542566,36351922,12359
Nigeria,East,2002,Tap,2.82,7.4,4.43,9.69,37.58,18.52,359,No treatment,36,12,28,56,73,21255,75.34,15,53,264,31.64,882,36255,31976910,8953
Nigeria,East,2024,Tap,3.79,8.21,4.15,3.35,11.73,19.59,773,Filtration,83,360,28,82,26,85359,82.11,66,26,735,10.06,476,36255,17257380,4832
Nigeria,West,2021,Spring,4.82,8.24,1.74,8.81,31.9,8.66,611,Chlorination,56,239,10,62,97,61425,53.24,21,91,1824,14.25,791,80116,63371756,6337
Nigeria,East,2018,Tap,8.35,8.34,0.53,7.86,41.93,8.64,2926,No treatment,60,248,44,80,30,50053,50.15,17,25,1248,6.76,187,36255,6779685,2983
Nigeria,Central,2014,Tap,1.75,6.63,3.98,7.63,35.41,16.28,2153,Chlorination,95,396,5,86,85,55971,51.56,61,89,753,14.91,109,241564,26330476,1316
Nigeria,East,2016,Well,7.91,6.71,1.96,3.12,36.92,6.77,3779,Boiling,57,3,33,13,95,31166,39.07,71,94,937,3.79,555,36255,20121525,6640
Nigeria,South,2005,Tap,6.78,8.43,3.03,9.21,22.02,11.16,2597,Filtration,76,402,4,25,51,18270,92.93,56,98,1098,5.2,46,86344,3971824,158
Nigeria,West,2024,Well,1.61,7.01,2.33,4.34,21.18,0.35,4172,No treatment,34,256,15,93,97,99587,2.6,66,54,1804,32.19,421,80116,33728836,5059
Nigeria,South,2018,Spring,0.09,7.46,4.34,7.31,47.34,16.26,4097,No treatment,50,84,14,37,68,89685,89.25,55,25,900,14.59,673,86344,58109512,8135
Nigeria,Central,2006,Lake,5.83,7.36,0.37,3.6,44.4,12.16,1046,Chlorination,30,204,40,77,99,30267,43.88,48,98,2505,24.85,881,241564,212817884,85127
Nigeria,West,2005,Pond,3.58,7.01,0.16,3.41,28.63,5.91,4387,No treatment,75,390,13,5,3,32160,81.16,60,32,980,10.68,151,80116,12097516,1572
Nigeria,South,2017,Pond,1.94,6.18,2.53,3.55,22.33,10.63,3942,Filtration,34,211,27,13,36,58986,8.38,48,60,1257,29.62,15,86344,1295160,349
Nigeria,North,2006,Tap,3.25,6.5,2.08,6.54,3.82,1.73,4512,No treatment,34,148,34,98,62,34186,75.06,40,30,2759,16.57,491,542566,266399906,90575
Nigeria,North,2011,Well,6.83,7.88,4.91,3.96,49.87,2.45,115,No treatment,74,291,33,36,45,72246,61.6,22,43,2700,24.16,351,542566,190440666,62845
Nigeria,West,2002,River,3.48,8.44,4.34,9.28,12.53,5.49,2099,Boiling,89,136,15,12,63,33188,10.8,68,59,1547,10.54,832,80116,66656512,9998
Nigeria,North,2024,River,4.45,8.19,2.77,6.63,9.53,6.6,368,No treatment,31,482,19,49,17,83632,8.71,56,93,1983,33.85,538,542566,291900508,55461
Nigeria,North,2020,Tap,8.65,6.31,2.61,7.32,7.72,13.64,2953,No treatment,92,182,12,98,42,75917,11.97,64,29,212,28.85,82,542566,44490412,5338
Nigeria,South,2018,Lake,5.49,7.68,4.36,9.6,8.93,0.19,1029,No treatment,84,81,6,10,88,11345,96.14,10,44,1594,12.94,33,86344,2849352,170
Nigeria,Central,2012,Pond,6.25,7.2,2.33,6.83,22.45,18.35,1740,Filtration,52,392,15,37,82,96321,72.14,65,79,1308,31.22,708,241564,171027312,25654
Nigeria,South,2009,Tap,3.12,6.63,4.09,3.48,49.94,16.29,1093,Chlorination,83,455,12,3,47,44189,36.52,86,69,2404,3.13,985,86344,85048840,10205
Nigeria,West,2019,River,9.6,6.95,2.36,4.12,49.71,0.87,14,Filtration,90,129,44,89,78,88742,49.22,45,74,2912,28.27,566,80116,45345656,19952
Nigeria,North,2011,Tap,9.52,8.42,2.83,9.56,19.27,16.27,234,Boiling,86,376,40,80,82,21886,90.93,29,53,2428,2.5,220,542566,119364520,47745
Nigeria,East,2000,Lake,7.48,6.52,4.05,7.53,18.76,19.99,1355,Filtration,39,301,42,99,15,48747,90.09,56,93,2377,21.46,84,36255,3045420,1279
Nigeria,North,2020,River,5.67,6.26,0.47,5.04,23.35,17.97,553,Boiling,33,229,1,80,7,13967,65.1,13,63,1310,10.23,180,542566,97661880,976
Nigeria,East,2002,Spring,0.57,6.14,1.46,4.44,11.17,1.06,3934,Boiling,95,97,40,49,45,25187,98.33,12,88,2740,9.58,52,36255,1885260,754
Nigeria,South,2013,River,8.4,8.25,0.26,3.75,31.05,10.27,4274,No treatment,53,488,35,67,37,46266,94.99,68,32,2900,7.33,674,86344,58195856,20368
Nigeria,East,2021,Spring,5.4,7.29,2.61,8.92,16.01,13.35,3810,No treatment,66,424,7,87,89,64460,56.21,87,52,318,35.43,24,36255,870120,60
Nigeria,Central,2015,Tap,9.43,6.05,3.05,3.92,0.23,0.08,3852,Filtration,37,388,31,68,60,38435,27.45,29,76,1868,21.57,739,241564,178515796,55339
Nigeria,Central,2015,Spring,5.13,6.05,2.8,3.63,11.95,17.98,4918,No treatment,46,218,2,75,37,25913,32.82,46,38,2120,26.06,906,241564,218856984,4377
Nigeria,East,2018,River,6.48,7.65,1.76,9.6,30.02,14.23,1549,Chlorination,35,107,8,23,73,6043,2.5,88,33,1756,28.72,289,36255,10477695,838
Nigeria,South,2017,River,2.15,6.64,4.04,4.36,1.7,1.2,1960,Boiling,41,233,16,61,13,31686,32.89,52,91,984,36.59,161,86344,13901384,2224
Nigeria,South,2012,Lake,4.7,7.59,4.95,5.25,19.25,14.27,2308,Chlorination,51,318,35,39,34,2166,15.58,73,64,2681,17.5,200,86344,17268800,6044
Nigeria,East,2014,Pond,2.59,6.63,4.52,8.05,31.08,14.99,4351,No treatment,51,38,31,43,54,61949,97.69,31,43,2417,23.82,687,36255,24907185,7721
Nigeria,West,2000,Spring,2.31,7.51,0.98,6.2,44.62,6.4,3127,No treatment,76,242,23,33,89,96861,22.74,61,98,991,7.71,970,80116,77712520,17873
Nigeria,West,2011,Spring,8.37,8.17,2.68,4.05,9.36,1.62,4965,No treatment,95,446,23,8,88,13042,40.55,19,29,664,23.48,146,80116,11696936,2690
Nigeria,Central,2019,Well,6.8,8.09,2.74,5.57,26.13,17.19,4339,Filtration,95,62,23,95,64,77613,23.7,17,95,2549,5.96,179,241564,43239956,9945
Nigeria,West,2019,River,2.43,7.93,3.14,7.59,22.83,12.23,1069,Chlorination,67,138,40,19,78,42826,91.5,71,54,230,30.67,727,80116,58244332,23297
Nigeria,South,2004,Well,4.53,6.58,2.8,9.79,46.02,19.97,535,No treatment,89,415,3,4,57,96016,80.78,73,92,1570,39.73,989,86344,85394216,2561
Pakistan,East,2021,Well,1.2,7.01,4.39,9.15,40.98,1.54,2601,Filtration,42,77,3,66,86,78040,52.44,25,79,2893,35.36,599,205345,123001655,3690
Pakistan,Central,2015,Spring,2.51,7.8,3.28,7.4,23.1,10.3,1242,Filtration,50,477,37,67,13,84903,41.99,81,69,622,7.72,462,102647,47422914,17546
Pakistan,West,2021,Tap,6.96,6.51,4.39,7.13,45.5,0.69,1960,No treatment,99,426,49,36,56,91296,47.83,16,56,637,20.19,332,347190,115267080,56480
Pakistan,North,2024,Well,2.08,6.42,3.19,7.11,14.81,16.59,2044,Filtration,30,73,8,55,20,55447,44.43,66,73,345,31.86,46,86268,3968328,317
Pakistan,Central,2019,Well,7.99,8.09,2.47,8.9,16.07,5.61,2539,Boiling,38,437,27,98,30,57622,13.0,13,58,1518,17.79,360,102647,36952920,9977
Pakistan,East,2006,Lake,5.22,7.79,0.66,4.13,17.5,7.67,1268,Boiling,65,22,3,88,41,24990,37.37,37,63,326,32.65,10,205345,2053450,61
Pakistan,East,2023,Well,3.05,6.43,2.69,9.83,28.96,19.71,4541,Chlorination,90,149,38,68,9,28482,26.55,46,70,2476,11.44,195,205345,40042275,15216
Pakistan,East,2016,Spring,6.57,6.66,2.67,4.23,8.85,16.44,641,Chlorination,79,405,37,87,28,89818,57.03,30,59,1457,4.68,232,205345,47640040,17626
Pakistan,South,2015,Tap,0.1,7.72,3.02,8.77,21.98,6.5,1774,Filtration,54,421,36,86,16,40902,87.97,34,97,1819,38.97,589,140914,82998346,29879
Pakistan,East,2024,Pond,6.16,8.34,3.13,7.31,21.23,19.89,2973,Boiling,71,379,0,16,66,91306,65.47,20,58,1964,35.9,130,205345,26694850,0
Pakistan,East,2015,Well,2.97,7.5,0.39,7.57,2.53,2.35,230,No treatment,39,218,29,60,44,77045,57.99,50,80,2703,23.42,450,205345,92405250,26797
Pakistan,East,2006,Spring,8.06,7.02,4.82,3.53,13.51,11.61,668,Filtration,88,166,18,68,26,93711,83.86,50,94,2194,9.04,386,205345,79263170,14267
Pakistan,North,2019,Pond,3.24,8.09,0.32,5.31,28.03,14.08,440,No treatment,40,122,31,98,71,31726,98.13,36,92,2573,15.27,983,86268,84801444,26288
Pakistan,Central,2018,River,3.55,7.98,0.83,8.26,6.24,14.7,3972,Filtration,56,475,8,42,27,23757,88.83,71,99,2164,6.53,850,102647,87249950,6979
Pakistan,South,2017,Tap,5.96,7.06,1.16,9.42,45.6,5.06,2159,Boiling,92,479,23,35,73,80097,61.56,84,70,1519,24.28,554,140914,78066356,17955
Pakistan,South,2023,Well,4.29,7.81,2.86,6.22,20.52,17.6,961,Filtration,58,122,8,24,98,77664,96.19,73,75,1341,36.1,595,140914,83843830,6707
Pakistan,West,2000,Lake,0.7,7.66,2.54,6.45,49.52,18.97,2536,Boiling,70,366,45,54,38,27954,53.15,12,83,832,0.55,799,347190,277404810,124832
Pakistan,South,2006,Well,9.08,7.29,1.12,4.81,32.46,4.44,4887,Boiling,82,149,20,1,17,84513,88.43,16,20,1971,18.64,849,140914,119635986,23927
Pakistan,West,2005,Tap,8.33,7.4,2.66,8.87,27.09,14.24,1419,Chlorination,77,261,18,56,11,75241,43.13,41,87,1897,23.9,57,347190,19789830,3562
Pakistan,East,2008,River,5.47,6.63,3.37,6.47,31.3,15.15,3145,No treatment,33,150,16,66,34,75337,71.8,13,47,807,9.69,448,205345,91994560,14719
Pakistan,North,2013,River,2.75,8.2,0.08,5.99,36.71,6.55,2654,Boiling,83,11,43,70,34,37530,54.5,40,71,2761,35.87,317,86268,27346956,11759
Pakistan,South,2004,Pond,0.22,7.28,0.65,5.02,0.99,3.54,1811,Boiling,98,498,45,89,66,92646,7.58,76,79,242,30.93,909,140914,128090826,57640
Pakistan,East,2012,River,5.63,8.07,4.8,6.54,18.37,15.86,1725,Filtration,59,221,7,89,58,59776,61.81,86,96,758,18.79,434,205345,89119730,6238
Pakistan,Central,2011,Spring,9.25,6.47,0.2,8.56,29.97,1.51,479,Filtration,83,30,1,59,20,37805,72.92,17,53,2404,28.91,471,102647,48346737,483
Pakistan,South,2012,River,5.9,7.12,4.89,8.46,6.03,14.9,835,No treatment,66,286,14,54,58,51274,3.69,28,28,2993,29.72,994,140914,140068516,19609
Pakistan,North,2006,Spring,9.86,6.23,4.61,3.7,38.7,15.72,1465,No treatment,74,337,7,74,86,28615,83.84,29,77,1155,5.34,279,86268,24068772,1684
Pakistan,Central,2005,Tap,4.52,6.24,1.93,8.77,39.75,16.42,3985,No treatment,30,32,30,85,11,87111,91.79,79,56,1067,3.93,451,102647,46293797,13888
Pakistan,Central,2015,Pond,1.17,7.85,4.45,8.97,25.28,14.35,4998,Filtration,83,306,24,26,77,68832,56.93,24,34,2065,33.11,388,102647,39827036,9558
Pakistan,Central,2020,River,9.01,7.92,3.97,4.83,0.07,6.37,4942,Chlorination,51,182,20,43,27,6473,77.56,67,70,2359,30.72,128,102647,13138816,2627
Pakistan,Central,2021,Well,7.4,6.21,3.81,7.39,2.09,9.45,4080,Chlorination,87,337,4,31,18,94186,20.5,82,43,2513,9.72,613,102647,62922611,2516
Pakistan,North,2016,Pond,9.98,6.1,0.61,7.22,4.04,18.69,1698,Chlorination,32,40,26,63,65,31848,13.06,37,53,1178,7.84,370,86268,31919160,8298
Pakistan,West,2014,Spring,5.27,6.65,2.44,6.98,21.59,18.32,4938,Filtration,46,494,39,27,37,19972,2.53,14,21,877,32.26,216,347190,74993040,29247
Pakistan,East,2022,River,2.61,8.23,3.56,4.33,27.05,1.79,984,Filtration,41,462,3,45,21,49960,85.3,16,35,734,10.44,765,205345,157088925,4712
Pakistan,West,2019,Tap,2.83,7.17,2.46,7.2,9.57,14.75,2713,Chlorination,48,459,9,23,61,49774,67.55,60,70,682,27.46,308,347190,106934520,9624
Pakistan,East,2016,Tap,3.64,6.29,2.43,4.71,31.48,8.39,1746,Boiling,47,202,43,55,26,65879,75.1,53,56,1261,2.68,519,205345,106574055,45826
Pakistan,East,2005,Spring,5.58,6.87,0.46,5.6,14.87,17.56,383,Filtration,83,457,47,93,71,96740,13.39,69,50,1735,20.8,648,205345,133063560,62539
Pakistan,West,2006,River,2.93,6.78,4.09,8.73,10.24,16.94,2629,Filtration,54,113,33,84,33,54203,68.15,76,59,1770,1.8,954,347190,331219260,109302
Pakistan,North,2004,Spring,4.56,7.29,2.0,8.19,20.42,6.08,2814,No treatment,90,485,19,21,65,30557,35.88,37,99,2472,22.17,202,86268,17426136,3310
Pakistan,South,2000,River,8.32,8.43,1.37,5.38,30.22,7.08,2838,Chlorination,89,156,5,95,60,81950,4.49,23,51,895,33.09,636,140914,89621304,4481
Pakistan,West,2015,Well,9.35,8.46,2.7,4.45,39.46,9.01,3893,No treatment,62,82,28,90,25,25460,33.06,33,52,2308,13.23,347,347190,120474930,33732
Pakistan,South,2002,Tap,1.29,8.41,4.93,5.74,13.31,1.62,1779,No treatment,76,2,6,3,70,99120,11.75,31,64,1176,24.47,371,140914,52279094,3136
Pakistan,Central,2020,Spring,4.3,7.15,3.47,5.51,0.05,3.8,2703,No treatment,56,186,38,62,56,23536,94.0,24,51,2782,2.47,124,102647,12728228,4836
Pakistan,South,2000,Spring,1.53,7.2,1.76,3.97,28.19,14.04,4059,Boiling,34,75,42,36,3,9146,23.04,20,81,2789,37.44,649,140914,91453186,38410
Pakistan,South,2012,Tap,4.13,8.42,0.45,3.91,33.2,2.9,2205,Boiling,61,492,41,62,69,23538,73.86,57,51,2903,20.85,189,140914,26632746,10919
Pakistan,North,2002,Tap,0.41,6.63,4.58,7.37,13.37,2.66,15,Chlorination,77,485,45,25,32,43753,58.42,19,21,1446,12.05,272,86268,23464896,10559
Pakistan,Central,2006,Lake,5.08,7.67,1.57,9.52,5.36,8.74,2384,No treatment,80,94,23,8,65,12234,10.14,52,98,2429,13.32,872,102647,89508184,20586
Pakistan,East,2018,Well,9.27,8.23,0.89,4.36,37.98,12.39,1505,Boiling,30,101,42,45,39,15130,39.98,49,51,459,32.98,155,205345,31828475,13367
Pakistan,West,2015,Lake,5.99,8.27,3.18,5.07,39.0,1.78,199,No treatment,36,312,46,23,79,35056,9.84,86,93,348,15.74,325,347190,112836750,51904
Pakistan,North,2003,Pond,1.15,8.2,3.74,5.2,43.31,18.81,1381,No treatment,85,250,17,18,38,45001,60.46,60,38,200,20.2,254,86268,21912072,3725
Pakistan,West,2010,Lake,1.27,6.65,4.41,9.12,24.39,10.8,2041,Chlorination,44,190,21,81,84,81541,83.91,67,47,1999,38.42,519,347190,180191610,37840
Pakistan,South,2015,Well,0.41,8.23,4.31,6.57,35.49,13.1,2234,Chlorination,75,461,49,80,86,60025,82.64,76,43,1098,2.23,549,140914,77361786,37907
Pakistan,North,2004,River,2.5,7.79,2.14,3.77,45.2,3.25,2485,Filtration,38,378,23,92,85,94876,26.54,14,43,2204,5.35,692,86268,59697456,13730
Pakistan,North,2023,Lake,6.31,8.15,1.42,4.59,46.67,2.0,4521,Boiling,93,493,32,51,36,53864,82.84,46,65,1642,12.78,42,86268,3623256,1159
Pakistan,Central,2015,Tap,7.24,7.74,3.21,9.59,48.52,16.03,4083,Chlorination,74,322,0,25,25,18915,33.94,36,54,391,9.3,121,102647,12420287,0
Pakistan,North,2016,Lake,6.88,7.03,4.44,5.25,31.2,12.17,4576,Boiling,56,476,37,20,20,20729,33.55,53,60,2037,6.86,96,86268,8281728,3064
Pakistan,West,2000,Lake,7.99,6.61,0.02,3.48,31.12,9.64,4936,Boiling,36,167,6,21,78,60579,49.6,20,67,686,0.16,677,347190,235047630,14102
Pakistan,Central,2003,Spring,9.65,7.69,4.05,3.92,19.68,17.62,498,No treatment,53,192,39,79,68,51217,82.31,33,22,1844,22.98,517,102647,53068499,20696
Pakistan,North,2020,Lake,1.12,7.6,3.17,6.17,14.99,4.0,1369,No treatment,74,9,38,58,78,19084,68.49,69,87,891,38.59,209,86268,18030012,6851
Pakistan,East,2002,Lake,9.49,8.4,2.64,7.55,21.61,11.84,3197,Chlorination,95,192,43,24,2,44489,50.88,81,26,1077,0.31,657,205345,134911665,58012
Pakistan,East,2001,Well,0.04,8.11,4.51,6.65,44.51,12.82,2808,Boiling,31,256,16,43,6,35367,4.79,79,46,416,33.24,140,205345,28748300,4599
Pakistan,West,2019,Lake,8.43,6.13,1.61,8.11,37.15,14.67,452,No treatment,89,58,12,24,86,41446,4.57,58,57,2320,11.11,625,347190,216993750,26039
Pakistan,West,2018,Spring,4.51,6.95,4.85,4.47,34.51,17.4,4039,No treatment,47,326,40,94,71,69970,86.49,18,25,2097,13.54,331,347190,114919890,45967
Pakistan,East,2002,Spring,3.92,8.13,0.7,9.17,1.4,7.84,1359,Filtration,52,39,30,80,35,87427,80.23,84,21,2576,28.2,175,205345,35935375,10780
Pakistan,North,2023,Lake,2.27,7.6,0.78,4.24,21.94,19.52,3314,No treatment,88,51,17,57,52,87931,55.27,77,71,1324,39.26,17,86268,1466556,249
Pakistan,North,2012,River,6.95,7.58,3.65,8.38,9.33,1.87,167,Filtration,76,81,39,45,55,56446,93.79,82,35,884,32.72,635,86268,54780180,21364
Pakistan,West,2020,Tap,7.72,6.88,0.49,6.45,20.4,11.2,4389,Boiling,63,244,14,59,69,4316,55.69,18,29,2701,21.81,289,347190,100337910,14047
Pakistan,West,2006,Spring,8.45,7.7,2.05,7.62,22.85,14.55,3803,No treatment,91,364,0,37,41,48327,6.47,12,68,1759,38.33,52,347190,18053880,0
Pakistan,East,2010,Tap,4.89,6.31,0.72,3.79,30.93,12.2,3932,Chlorination,97,93,5,67,55,73172,4.38,45,56,2451,25.18,885,205345,181730325,9086
Pakistan,North,2010,Tap,9.71,6.76,4.88,8.32,7.73,7.78,2712,Filtration,67,393,19,48,2,22158,95.71,78,45,462,24.03,63,86268,5434884,1032
Pakistan,East,2012,Spring,0.73,7.4,4.47,3.56,35.67,11.02,4032,Boiling,68,365,49,43,28,42145,48.14,42,93,305,22.67,513,205345,105341985,51617
Pakistan,West,2024,Tap,3.18,7.96,2.16,9.16,8.92,16.02,2450,Filtration,36,104,41,95,78,83574,32.02,32,27,1119,27.5,565,347190,196162350,80426
Pakistan,Central,2010,Lake,6.84,7.21,3.54,8.97,15.91,15.84,3006,Chlorination,57,195,30,33,10,50759,90.97,80,52,2914,39.78,703,102647,72160841,21648
Pakistan,South,2023,Spring,6.34,6.27,2.43,9.18,32.71,6.53,4710,Filtration,50,445,38,65,28,51433,50.97,74,91,2741,27.59,971,140914,136827494,51994
Pakistan,West,2024,River,2.77,6.94,3.76,9.75,7.16,1.18,1878,Chlorination,78,326,1,97,20,39326,40.79,71,47,954,25.88,406,347190,140959140,1409
Pakistan,South,2018,River,6.14,8.02,2.92,8.11,48.43,0.5,1926,Boiling,52,493,27,71,94,98072,23.84,43,54,1703,2.22,936,140914,131895504,35611
Pakistan,North,2007,Tap,3.49,7.12,4.35,5.64,16.2,15.54,3514,Filtration,86,466,28,35,89,2663,10.19,52,33,2699,36.02,11,86268,948948,265
Pakistan,East,2000,Spring,0.3,6.87,2.41,6.03,7.63,16.73,2057,No treatment,39,441,23,6,69,4663,35.62,45,85,247,32.05,839,205345,172284455,39625
Pakistan,West,2005,Well,8.54,6.17,0.63,5.44,1.11,9.09,337,Filtration,93,83,15,85,96,99206,46.25,54,57,1192,12.81,260,347190,90269400,13540
Pakistan,West,2017,Lake,9.33,7.68,0.85,6.39,11.84,12.49,4660,No treatment,79,306,26,65,14,84925,98.12,71,31,399,23.84,427,347190,148250130,38545
Pakistan,Central,2016,Spring,9.6,8.09,2.4,8.42,19.71,12.53,249,No treatment,80,388,28,71,11,86729,76.28,65,29,2802,21.06,145,102647,14883815,4167
Pakistan,North,2000,River,8.68,7.23,1.68,6.29,19.66,5.96,327,Boiling,52,71,42,72,79,47107,37.96,84,22,2964,23.9,156,86268,13457808,5652
Pakistan,Central,2005,Well,2.78,7.6,2.64,3.26,13.3,7.25,296,No treatment,39,402,42,35,83,67080,87.76,48,24,2186,10.5,657,102647,67439079,28324
Pakistan,South,2000,Lake,3.64,7.03,4.68,8.47,32.61,19.19,3546,Filtration,45,430,10,86,65,95638,16.4,35,98,318,9.84,199,140914,28041886,2804
Pakistan,South,2011,Tap,9.84,6.15,3.59,6.07,43.1,16.28,3077,No treatment,68,441,37,6,66,27753,16.8,17,24,1767,20.03,894,140914,125977116,46611
Pakistan,South,2007,Spring,8.51,6.48,3.09,9.41,21.99,9.36,4224,No treatment,72,132,9,17,22,36803,58.46,47,91,1922,10.26,468,140914,65947752,5935
Pakistan,North,2009,Tap,3.97,6.95,1.4,9.12,45.7,16.78,597,Chlorination,74,255,9,75,17,80896,53.74,34,37,2437,2.46,215,86268,18547620,1669
Pakistan,Central,2017,Spring,1.74,8.15,3.05,8.25,37.9,7.62,907,No treatment,36,441,35,99,76,41166,76.64,29,32,2249,28.67,414,102647,42495858,14873
Pakistan,Central,2012,Pond,8.81,7.06,2.17,6.6,2.2,5.44,1524,No treatment,73,380,37,30,20,28006,90.03,61,45,2009,24.45,41,102647,4208527,1557
Pakistan,North,2012,River,4.9,6.29,4.15,5.47,10.08,15.21,2034,Boiling,82,36,4,64,51,92776,76.8,24,92,2570,33.15,609,86268,52537212,2101
Pakistan,North,2015,Lake,7.13,8.2,0.96,5.27,45.64,12.17,609,Chlorination,46,140,31,5,21,68992,70.37,63,31,2910,24.48,541,86268,46670988,14468
Pakistan,Central,2023,Tap,5.21,7.91,4.49,3.39,46.9,2.58,2999,No treatment,39,179,39,20,21,6549,41.19,77,55,435,31.66,539,102647,55326733,21577
Pakistan,West,2013,River,5.26,6.91,3.57,4.59,33.33,1.37,4142,Filtration,81,86,43,85,96,35201,11.3,15,35,2648,28.04,572,347190,198592680,85394
Pakistan,South,2011,Well,8.34,7.33,0.18,6.06,34.93,7.81,3595,Chlorination,70,463,5,88,6,26003,5.22,64,58,2720,19.8,225,140914,31705650,1585
Pakistan,North,2000,Spring,5.72,6.41,3.64,6.11,44.26,7.45,279,No treatment,42,238,26,69,66,74733,31.16,45,99,1425,2.96,66,86268,5693688,1480
Pakistan,East,2023,Lake,6.16,8.42,3.35,5.37,17.18,15.0,1154,Boiling,86,218,41,52,83,34226,51.68,49,88,2934,35.55,817,205345,167766865,68784
Pakistan,South,2015,Spring,0.08,7.07,1.23,9.98,32.72,3.24,4202,Chlorination,41,429,22,27,66,74358,77.18,68,90,2313,16.9,144,140914,20291616,4464
Pakistan,West,2000,Spring,7.98,8.11,3.69,4.53,16.25,13.76,4821,No treatment,41,426,39,28,92,98483,57.29,58,78,752,12.73,29,347190,10068510,3926
Pakistan,Central,2022,River,3.09,8.18,2.56,4.42,42.51,5.28,3560,Filtration,54,116,49,89,4,2911,58.26,65,90,1914,15.08,351,102647,36029097,17654
Pakistan,West,2024,Pond,6.67,7.85,3.55,6.02,34.36,4.73,1644,No treatment,68,216,32,88,18,33673,93.3,43,51,2999,31.64,369,347190,128113110,40996
Pakistan,South,2006,Tap,3.35,7.06,0.82,8.35,31.64,13.25,4623,Filtration,48,178,18,5,82,7780,56.22,41,66,1534,7.58,514,140914,72429796,13037
Pakistan,Central,2017,Well,0.62,7.97,2.25,8.2,1.81,6.29,4509,No treatment,96,462,43,93,44,24237,93.45,58,92,878,16.05,926,102647,95051122,40871
Pakistan,East,2009,Spring,7.22,8.08,3.83,5.09,27.44,0.72,891,Boiling,93,389,16,44,50,53617,32.37,45,64,2587,13.14,956,205345,196309820,31409
Pakistan,Central,2013,Tap,6.94,6.07,0.55,5.83,48.62,7.8,4014,Filtration,46,66,17,16,52,49273,70.29,22,48,1856,15.04,73,102647,7493231,1273
Pakistan,East,2015,Well,6.94,6.87,1.69,7.92,39.62,18.63,2859,Chlorination,67,356,15,35,35,34408,13.99,65,76,1083,35.8,950,205345,195077750,29261
Pakistan,Central,2014,Spring,1.37,8.01,1.06,8.57,23.27,11.98,1876,Boiling,40,274,11,62,49,35868,81.51,33,36,477,4.16,165,102647,16936755,1863
Pakistan,West,2011,Well,6.64,8.05,2.93,4.17,12.25,12.92,4442,Filtration,90,186,26,32,31,25601,76.32,84,53,784,18.82,671,347190,232964490,60570
Pakistan,West,2019,Pond,3.95,6.88,2.82,7.31,0.75,11.13,4627,No treatment,95,342,20,81,9,41204,60.03,10,96,2944,4.45,352,347190,122210880,24442
